,Unnamed: 0,population,household_income,state,county
3054,3054,165447.0,60400.0,,Wyandotte County
3055,3055,19366.0,6991.0,,Adair County
3056,3056,22580.0,8757.0,,Anderson County
3057,3057,7914.0,3052.0,,Ballard County
3058,3058,12421.0,4885.0,,Bath County
3059,3059,26426.0,10504.0,,Bell County
3060,3060,19998.0,7990.0,,Bourbon County
3061,3061,47361.0,18213.0,,Boyd County
3062,3062,8308.0,3197.0,,Bracken County
3063,3063,20283.0,7731.0,,Breckinridge County
3064,3064,80921.0,29940.0,,Bullitt County
3065,3065,12679.0,5215.0,,Caldwell County
3066,3066,38991.0,15492.0,,Calloway County
3067,3067,4738.0,1925.0,,Carlisle County
3068,3068,10691.0,4176.0,,Carroll County
3069,3069,15968.0,6048.0,,Casey County
3070,3070,71470.0,26097.0,,Christian County
3071,3071,20110.0,7432.0,,Clay County
3072,3072,10175.0,4023.0,,Clinton County
3073,3073,6660.0,2642.0,,Cumberland County
3074,3074,101001.0,40229.0,,Daviess County
3075,3075,7461.0,2412.0,,Elliott County
3076,3076,322200.0,130926.0,,Fayette County
3077,3077,14519.0,5890.0,,Fleming County
3078,3078,50744.0,21278.0,,Franklin County
3079,3079,6064.0,2550.0,,Fulton County
3080,3080,17554.0,6779.0,,Garrard County
3081,3081,25107.0,9210.0,,Grant County
3082,3082,26313.0,9753.0,,Grayson County
3083,3083,11000.0,4440.0,,Green County
3084,3084,8748.0,3364.0,,Hancock County
3085,3085,109627.0,42059.0,,Hardin County
3086,3086,18763.0,7474.0,,Harrison County
3087,3087,45550.0,18762.0,,Henderson County
3088,3088,15999.0,6154.0,,Henry County
3089,3089,4461.0,1724.0,,Hickman County
3090,3090,45044.0,18619.0,,Hopkins County
3091,3091,13368.0,5417.0,,Jackson County
3092,3092,768419.0,316411.0,,Jefferson County
3093,3093,53476.0,18888.0,,Jessamine County
3094,3094,22427.0,8528.0,,Johnson County
3095,3095,166552.0,64544.0,,Kenton County
3096,3096,15041.0,6319.0,,Knott County
3097,3097,31288.0,12075.0,,Knox County
3098,3098,14269.0,5779.0,,Larue County
3099,3099,60631.0,22665.0,,Laurel County
3100,3100,15604.0,5583.0,,Lawrence County
3101,3101,7088.0,2884.0,,Lee County
3102,3102,10081.0,4156.0,,Leslie County
3103,3103,21936.0,9599.0,,Letcher County
3104,3104,14277.0,2813.0,,Oglala Lakota County
3105,3105,2996.0,1329.0,,Perkins County
3106,3106,2311.0,997.0,,Potter County
3107,3107,10310.0,3889.0,,Roberts County
3108,3108,6438.0,2599.0,,Spink County
3109,3109,3058.0,1443.0,,Stanley County
3110,3110,10308.0,2674.0,,Todd County
3111,3111,5448.0,2234.0,,Tripp County
3112,3112,15659.0,6864.0,,Union County
3113,3113,5431.0,2263.0,,Walworth County
3114,3114,2767.0,775.0,,Ziebach County
3115,3115,76513.0,30886.0,,Anderson County
3116,3116,16133.0,6770.0,,Benton County
3117,3117,14961.0,4822.0,,Bledsoe County
3118,3118,106924.0,40730.0,,Bradley County
3119,3119,39818.0,16461.0,,Campbell County
3120,3120,27841.0,10993.0,,Carroll County
3121,3121,56452.0,23993.0,,Carter County
3122,3122,17260.0,5992.0,,Chester County
3123,3123,31827.0,13561.0,,Claiborne County
3124,3124,35797.0,14171.0,,Cocke County
3125,3125,56024.0,22034.0,,Coffee County
3126,3126,60016.0,26389.0,,Cumberland County
3127,3127,690540.0,289191.0,,Davidson County
3128,3128,20104.0,7782.0,,DeKalb County
3129,3129,53289.0,19559.0,,Dickson County
3130,3130,37201.0,15271.0,,Dyer County
3131,3131,40612.0,16040.0,,Fayette County
3132,3132,18405.0,7368.0,,Fentress County
3133,3133,41999.0,16497.0,,Franklin County
3134,3134,49193.0,19594.0,,Gibson County
3135,3135,29403.0,11700.0,,Giles County
3136,3136,23268.0,9147.0,,Grainger County
3137,3137,69077.0,27515.0,,Greene County
3138,3138,13371.0,4944.0,,Grundy County
3139,3139,64479.0,24490.0,,Hamblen County
3140,3140,364718.0,148296.0,,Hamilton County
3141,3141,6568.0,2731.0,,Hancock County
3142,3142,25247.0,9245.0,,Hardeman County
3143,3143,25665.0,10087.0,,Hardin County
3144,3144,56735.0,23183.0,,Hawkins County
3145,3145,17391.0,7148.0,,Haywood County
3146,3146,27956.0,10914.0,,Henderson County
3147,3147,32251.0,13190.0,,Henry County
3148,3148,25017.0,8675.0,,Hickman County
3149,3149,8201.0,2919.0,,Houston County
3150,3150,18528.0,6869.0,,Humphreys County
3151,3151,54162.0,20038.0,,Jefferson County
3152,3152,17755.0,6979.0,,Johnson County
3153,3153,7273.0,2167.0,,Lake County
3154,3154,25689.0,9609.0,,Lauderdale County
3155,3155,12131.0,4837.0,,Lewis County
3156,3156,34158.0,13788.0,,Lincoln County
3157,3157,53392.0,21147.0,,McMinn County
3158,3158,25814.0,9875.0,,McNairy County
3159,3159,97838.0,38266.0,,Madison County
3160,3160,28639.0,11438.0,,Marion County
3161,3161,94615.0,35163.0,,Maury County
3162,3162,132368.0,47391.0,,Boone County
3163,3163,30090.0,11079.0,,Boyle County
3164,3164,12802.0,5281.0,,Breathitt County
3165,3165,12756.0,4823.0,,Butler County
3166,3166,93608.0,37197.0,,Campbell County
3167,3167,26976.0,9624.0,,Carter County
3168,3168,36152.0,14576.0,,Clark County
3169,3169,8940.0,3588.0,,Crittenden County
3170,3170,12195.0,5028.0,,Edmonson County
3171,3171,14187.0,5640.0,,Estill County
3172,3172,35931.0,14700.0,,Floyd County
3173,3173,8760.0,3088.0,,Gallatin County
3174,3174,37125.0,14402.0,,Graves County
3175,3175,35359.0,14314.0,,Greenup County
3176,3176,26307.0,10745.0,,Harlan County
3177,3177,18833.0,7256.0,,Hart County
3178,3178,9202.0,3747.0,,McLean County
3179,3179,12346.0,4989.0,,Magoffin County
3180,3180,11421.0,4045.0,,Martin County
3181,3181,6463.0,2464.0,,Menifee County
3182,3182,10616.0,4533.0,,Monroe County
3183,3183,30815.0,11539.0,,Muhlenberg County
3184,3184,24081.0,9226.0,,Ohio County
3185,3185,4416.0,1655.0,,Owsley County
3186,3186,26266.0,11334.0,,Perry County
3187,3187,64789.0,25572.0,,Pulaski County
3188,3188,24534.0,8747.0,,Rowan County
3189,3189,48100.0,16801.0,,Shelby County
3190,3190,25572.0,9659.0,,Taylor County
3191,3191,14569.0,5916.0,,Trigg County
3192,3192,130836.0,49880.0,,Warren County
3193,3193,13021.0,5001.0,,Webster County
3194,3194,26486.0,10399.0,,Woodford County
3195,3195,294520.0,123384.0,,Cumberland County
3196,3196,122158.0,52506.0,,Kennebec County
3197,3197,57741.0,22359.0,,Oxford County
3198,3198,35720.0,16024.0,,Sagadahoc County
3199,3199,39723.0,17427.0,,Waldo County
3200,3200,15826.0,7594.0,,Aitkin County
3201,3201,30465.0,13005.0,,Freeborn County
3202,3202,1255296.0,513892.0,,Hennepin County
3203,3203,40004.0,15169.0,,Isanti County
3204,3204,9873.0,4480.0,,Jackson County
3205,3205,4272.0,1834.0,,Kittson County
3206,3206,10571.0,5174.0,,Lake County
3207,3207,5641.0,2459.0,,Lincoln County
3208,3208,5508.0,1956.0,,Mahnomen County
3209,3209,23149.0,9219.0,,Meeker County
3210,3210,39931.0,15750.0,,Mower County
3211,3211,44026.0,17392.0,,Barren County
3212,3212,21667.0,7898.0,,Nobles County
3213,3213,58416.0,24693.0,,Otter Tail County
3214,3214,9163.0,4002.0,,Pipestone County
3215,3215,546598.0,210424.0,,Ramsey County
3216,3216,14572.0,6032.0,,Renville County
3217,3217,15259.0,5940.0,,Roseau County
3218,3218,96015.0,32791.0,,Sherburne County
3219,3219,36710.0,14836.0,,Steele County
3220,3220,24603.0,9888.0,,Todd County
